distance,total_duration_min,avg_speed_kmph,num_classes_offered,num_halts,halts_per_100km,departure_hour,is_night_departure,zone_clean,has_return_train,first_ac,second_ac,third_ac,sleeper,chair_car,first_class,type_clean,name,number
2218.0,2890.0,46.048442906574394,3,316,14.24706943192065,17,0,SWR,1,0,1,1,1,0,0,Express,Garib Nawaz Express,16532
143.0,220.0,39.0,0,25,17.482517482517483,10,0,SWR,1,0,0,0,0,0,0,Express,Yeshvantapur-Mysore Express,16560
83.0,135.0,36.888888888888886,0,12,14.457831325301205,6,0,ECoR,1,0,0,0,0,0,0,Passenger,Paradip Cuttack Passenger,58402
774.0,1085.0,42.801843317972356,2,111,14.341085271317828,17,0,NR,1,0,1,0,1,0,0,Express,Allahabad-Saharanpur Nauchandi Express,14511
1804.0,1860.0,58.193548387096776,3,216,11.97339246119734,11,0,SR,1,0,1,1,1,0,0,Express,MUMBAI LTT - TRIVANDRUM Netravati Exp,16345
1804.0,1850.0,58.50810810810811,3,218,12.084257206208425,9,0,SR,1,0,1,1,1,0,0,Express,TRIVANDRUM - MUMBAI LTT Netravati Exp,16346
1967.0,2490.0,47.397590361445786,3,299,15.20081342145399,12,0,SR,1,0,1,1,1,0,0,Express,MUMBAI CST - NAGERCOIL Balaji Exp,16351
2988.0,3270.0,54.825688073394495,3,443,14.825970548862115,16,0,SR,1,0,1,1,1,0,0,Express,PATNA - ERNAKULAM Express,16360
1802.0,2090.0,51.73205741626794,3,225,12.486126526082131,18,0,SWR,1,0,1,1,1,0,0,Express,Ahmedabad Bangalore Express,16501
1802.0,2295.0,47.111111111111114,3,225,12.486126526082131,13,0,SWR,1,0,1,1,1,0,0,Express,Bangalore - Ahmedabad (Weekly) Express,16502
1962.0,2580.0,45.627906976744185,3,305,15.545361875637104,9,0,SWR,1,0,1,1,1,0,0,Express,GANDHIDHAM - BANGALORE Exp,16505
1962.0,2375.0,49.566315789473684,3,305,15.545361875637104,21,0,SWR,1,0,1,1,1,0,0,Express,BANGALORE - GANDHIDHAM Exp,16506
2121.0,2560.0,49.7109375,3,333,15.7001414427157,21,0,SWR,1,0,1,1,1,0,0,Express,BANGALORE - BHAGAT KI KOTHI Exp,16508
794.0,1015.0,46.935960591133004,1,64,8.060453400503778,5,0,SWR,1,0,0,0,0,1,0,Express,Karwar-Yeshvantpur Express,16516
640.0,895.0,42.9050279329609,3,69,10.78125,16,0,SWR,1,0,1,1,1,0,0,Express,Kannur-Yesvantpur Express,16518
145.0,200.0,43.5,0,22,15.172413793103448,17,0,SWR,1,0,0,0,0,0,0,Express,BANGALORE - JOLARPETTAI Exp,16520
70.0,105.0,40.0,0,11,15.714285714285715,21,0,SWR,1,0,0,0,0,0,0,Express,Bangarpet-Bangalore Express,16521
70.0,95.0,44.21052631578947,0,11,15.714285714285715,19,0,SWR,1,0,0,0,0,0,0,Express,Bangalore Bangarpet Express,16522
944.0,1225.0,46.23673469387755,3,153,16.20762711864407,10,0,SWR,1,0,1,1,1,0,0,Express,KANNIYAKUMARI - BANGALORE Island Exp,16525
649.0,775.0,50.245161290322585,3,89,13.713405238828967,18,0,SWR,1,0,1,1,1,0,0,Express,Kannur - Yeshvantpur Express,16528
2236.0,2815.0,47.65896980461812,3,316,14.132379248658319,5,0,SWR,1,0,1,1,1,0,0,Express,Garib Nawaz Express,16531
2199.0,2820.0,46.787234042553195,3,346,15.73442473851751,5,0,SWR,1,0,1,1,1,0,0,Express,BHAGAT KI KOTHI - BANGALORE CITY Exp,16533
2181.0,2835.0,46.15873015873016,3,346,15.864282439248052,17,0,SWR,1,0,1,1,1,0,0,Express,BANGALORE CITY - JODHPUR Exp,16534
822.0,1060.0,46.52830188679245,4,107,13.017031630170315,19,0,SWR,1,1,1,1,1,0,0,Express,Gol Gumbaz Express,16535
822.0,1060.0,46.52830188679245,4,107,13.017031630170315,15,0,SWR,1,1,1,1,1,0,0,Express,Gol Gumbaz Express,16536
723.0,895.0,48.469273743016764,3,74,10.235131396957122,23,1,SWR,1,0,1,1,1,0,0,Express,Bangalore-Nagercoil Weekly Express,16537
723.0,915.0,47.40983606557377,3,74,10.235131396957122,12,0,SWR,1,0,1,1,1,0,0,Express,Nagercoil-Bangalore Express,16538
137.0,205.0,40.09756097560976,0,23,16.78832116788321,16,0,SWR,1,0,0,0,0,0,0,Express,Rajya Rani Express,16557
143.0,225.0,38.13333333333333,0,25,17.482517482517483,13,0,SWR,1,0,0,0,0,0,0,Express,Mysore-Yeshvantapur Express,16559
795.0,985.0,48.42639593908629,4,102,12.830188679245282,21,0,SWR,1,1,1,1,1,0,0,Express,Rani Chennamma Express,16589
795.0,1035.0,46.08695652173913,4,102,12.830188679245282,14,0,SWR,1,1,1,1,1,0,0,Express,Rani Chennamma Express,16590
567.0,730.0,46.6027397260274,4,64,11.28747795414462,18,0,SWR,1,1,1,1,1,0,0,Express,Hampi Express,16591
567.0,780.0,43.61538461538461,4,64,11.28747795414462,22,1,SWR,1,1,1,1,1,0,0,Express,Hampi Express,16592
1042.0,1450.0,43.11724137931034,3,106,10.17274472168906,6,0,SWR,1,1,0,1,1,0,0,Express,Nanded-Bangalore Express,16593
1030.0,1435.0,43.066202090592334,3,106,10.291262135922329,23,1,SWR,1,1,0,1,1,0,0,Express,Bangalore-Nanded Express,16594
690.0,970.0,42.68041237113402,1,136,19.71014492753623,7,0,SR,1,0,0,0,0,1,0,Express,Eranad Express,16605
690.0,930.0,44.516129032258064,1,136,19.71014492753623,2,1,SR,1,0,0,0,0,1,0,Express,Eranad Express,16606
536.0,660.0,48.72727272727273,2,60,11.194029850746269,20,0,SR,1,0,0,1,1,0,0,Express,Nagercoil-Coimbatore Express,16609
536.0,625.0,51.456,2,60,11.194029850746269,20,0,SR,1,0,0,1,1,0,0,Express,Coimbatore-Nagercoil Express,16610
465.0,580.0,48.10344827586207,2,53,11.39784946236559,20,0,SR,1,0,0,1,1,0,0,Express,Coimbatore Tuticorin Link Express,16612
3609.0,4085.0,53.008567931456554,3,486,13.466334164588527,17,0,SR,1,0,1,1,1,0,0,Express,Navyug Express,16687
3609.0,3990.0,54.27067669172932,3,486,13.466334164588527,23,1,SR,1,0,1,1,1,0,0,Express,Navyug Express,16688
3601.0,3995.0,54.082603254067585,2,458,12.718689252985282,23,1,SR,0,0,1,0,1,0,0,Express,Navyug Express Slip,16688-Slip
665.0,810.0,49.25925925925926,4,119,17.894736842105264,17,0,SR,1,1,1,1,1,0,0,Express,Rameswaram-Chennai Egmore Express,16702
600.0,705.0,51.06382978723404,3,101,16.833333333333332,17,0,SR,1,0,1,1,1,0,0,Express,Setu Express,16713
600.0,740.0,48.648648648648646,3,101,16.833333333333332,20,0,SR,1,0,1,1,1,0,0,Express,Setu Express,16714
783.0,1055.0,44.530805687203795,3,89,11.366538952745849,16,0,SR,1,0,1,1,1,0,0,Express,Tuticorin Mysore Express,16731
779.0,955.0,48.94240837696335,4,132,16.944801026957638,16,0,SR,1,1,1,1,1,0,0,Express,Chendhur Express,16735
401.0,495.0,48.60606060606061,4,88,21.945137157107233,8,0,SR,1,1,1,1,1,0,0,Express,Cholan Express (Day Express),16853
776.0,970.0,48.0,3,84,10.824742268041238,17,0,SCR,1,0,1,1,1,0,0,Express,Sainagar Shirdi Secunderabad Express,17001
1135.0,1375.0,49.527272727272724,3,165,14.537444933920705,8,0,SCR,1,0,1,1,1,0,0,Express,Visakha Express,17015
6.0,20.0,18.0,0,3,50.0,5,0,ER,0,0,0,0,0,0,0,Passenger,Jasidih Baidyanathdham Passenger,63151
2431.0,2825.0,51.63185840707964,3,394,16.20732208967503,13,0,NFR,1,0,1,1,1,0,0,Express,GUWAHATI - JAMMU TAWI Amarnath Exp,15653
619.0,810.0,45.851851851851855,4,123,19.87075928917609,17,0,SR,1,0,1,1,1,0,1,Express,Maveli Express,16603
619.0,805.0,46.13664596273292,4,123,19.87075928917609,19,0,SR,1,0,1,1,1,0,1,Express,Maveli Express,16604
465.0,600.0,46.5,2,53,11.39784946236559,21,0,SR,1,0,0,1,1,0,0,Express,Tuticorin Coimbatore Link Express,16611
2237.0,2700.0,49.71111111111111,3,340,15.198927134555207,5,0,SR,1,0,1,1,1,0,0,Express,RAJKOT - COIMBATORE Exp,16613
2237.0,2660.0,50.45864661654135,3,341,15.243629861421546,23,1,SR,1,0,1,1,1,0,0,Express,COIMBATORE - RAJKOT Exp,16614
902.0,1050.0,51.542857142857144,4,162,17.96008869179601,21,0,SR,1,0,1,1,1,0,1,Express,West Coast Express,16628
634.0,935.0,40.68449197860962,4,121,19.085173501577287,18,0,SR,1,0,1,1,1,0,1,Express,Malabar Express,16629
634.0,880.0,43.22727272727273,4,121,19.085173501577287,18,0,SR,1,0,1,1,1,0,1,Express,Malabar Express,16630
634.0,830.0,45.83132530120482,1,121,19.085173501577287,4,1,SR,1,0,0,0,0,1,0,Express,Parasuram Express,16649
634.0,835.0,45.556886227544915,1,121,19.085173501577287,6,0,SR,1,0,0,0,0,1,0,Express,Parasuram Express,16650
396.0,465.0,51.096774193548384,4,76,19.191919191919194,22,1,SR,1,1,1,1,1,0,0,Express,Yercaud Express,16669
396.0,450.0,52.8,4,76,19.191919191919194,21,0,SR,1,1,1,1,1,0,0,Express,Yercaud Express,16670
798.0,980.0,48.85714285714286,4,133,16.666666666666664,16,0,SR,1,1,1,1,1,0,0,Express,TRIVANDRUM - CHENNAI EGMORE Anantapuri Exp,16724
783.0,1020.0,46.05882352941177,3,89,11.366538952745849,18,0,SR,1,0,1,1,1,0,0,Express,Mysore-Tuticorin Express,16732
3196.0,3985.0,48.12045169385194,3,413,12.922403003754694,20,0,SR,1,0,1,1,1,0,0,Express,Rameswaram-Okha Express,16733
3196.0,3705.0,51.75708502024292,3,413,12.922403003754694,6,0,SR,1,0,1,1,1,0,0,Express,Okha-Rameswaram Express,16734
779.0,955.0,48.94240837696335,4,132,16.944801026957638,19,0,SR,1,1,1,1,1,0,0,Express,Chendhur Express,16736
667.0,985.0,40.62944162436548,3,124,18.590704647676162,13,0,SR,1,0,0,1,1,0,1,Express,TIRUPATI - RAMESWARAM Exp,16779
667.0,905.0,44.22099447513812,3,124,18.590704647676162,19,0,SR,1,0,0,1,1,0,1,Express,RAMESWARAM - TIRUPATI Exp,16780
3561.0,4165.0,51.29891956782713,2,528,14.827295703454086,15,0,SR,1,0,1,0,1,0,0,Express,TIRUNELVELI - KATRA Exp,16787
458.0,570.0,48.21052631578947,2,65,14.192139737991265,8,0,SR,1,0,1,0,1,0,0,Express,JAMMU ERODE - TIRUNELVELI Link Exp,16788
401.0,505.0,47.64356435643565,4,88,21.945137157107233,9,0,SR,1,1,1,1,1,0,0,Express,Cholan Express( Day Express),16854
123.0,210.0,35.142857142857146,0,12,9.75609756097561,5,0,SR,1,0,0,0,0,0,0,Express,Tiruturaipudi Karaikkudi Express,16861
123.0,210.0,35.142857142857146,0,12,9.75609756097561,17,0,SR,1,0,0,0,0,0,0,Express,Karaikkudi Tiruturaipudi Express,16862
582.0,825.0,42.32727272727273,5,102,17.525773195876287,16,0,SR,1,1,1,1,1,0,1,Express,Tea Garden Express,16865
582.0,820.0,42.58536585365854,5,102,17.525773195876287,22,1,SR,1,1,1,1,1,0,1,Express,Tea Garden Express,16866
998.0,1415.0,42.31802120141343,3,127,12.725450901803606,23,1,SCR,1,0,1,1,1,0,0,Express,Hyderabad-Kolhapur BiWeekly Express,17003
998.0,1395.0,42.924731182795696,3,127,12.725450901803606,7,0,SCR,1,0,1,1,1,0,0,Express,Kolhapur-Hyderabad BiWeekly Express,17004
2015.0,2370.0,51.0126582278481,3,355,17.61786600496278,21,0,SCR,1,0,1,1,1,0,0,Express,HYDERABAD DECCAN - RAXAUL  Exp,17005
2015.0,2410.0,50.16597510373444,3,355,17.61786600496278,7,0,SCR,1,0,1,1,1,0,0,Express,RAXAUL - HYDERABAD Deccan Exp,17006
649.0,855.0,45.54385964912281,3,81,12.480739599383666,14,0,SCR,1,0,1,1,1,0,0,Express,Pune-Hyderabad Express,17013
649.0,870.0,44.758620689655174,3,81,12.480739599383666,22,1,SCR,1,0,1,1,1,0,0,Express,Hyderabad-Pune Express,17014
790.0,985.0,48.12182741116751,4,136,17.21518987341772,20,0,SCR,1,1,1,1,1,0,0,Express,Hyderabad-Mumbai Express,17032
2113.0,2505.0,50.61077844311377,3,302,14.29247515380975,23,1,SCR,1,0,1,1,1,0,0,Express,SECUNDERABAD - BIKANER Express,17037
497.0,890.0,33.50561797752809,0,73,14.688128772635816,21,0,CR,0,0,0,0,0,0,0,Express,Mumbai -Daund Devagiri Express Slip,17057-Slip
2053.0,2450.0,50.27755102040816,3,305,14.856307842182172,4,1,SCR,1,0,1,1,1,0,0,Express,Bhavnagar(T)-Kakinada Town Express,17203
2053.0,2445.0,50.38036809815951,3,305,14.856307842182172,4,1,SCR,1,0,1,1,1,0,0,Express,Kakinada Town- Bhavnagar Express,17204
1339.0,1570.0,51.17197452229299,3,166,12.39731142643764,17,0,SCR,1,0,1,1,1,0,0,Express,Sainagar Shirdi-Kakinada Express,17205
1339.0,1620.0,49.592592592592595,3,166,12.39731142643764,6,0,SCR,1,0,1,1,1,0,0,Express,Kakinada-Sainagar Shirdi Express,17206
963.0,1165.0,49.59656652360515,3,162,16.822429906542055,13,0,SCR,1,0,1,1,1,0,0,Express,BANGALORE - KAKINADA TOWN Seshadri Exp,17209
963.0,1140.0,50.68421052631579,3,162,16.822429906542055,17,0,SCR,1,0,1,1,1,0,0,Express,KAKINADA TOWN -BANGALORE Seshadri Exp,17210
778.0,950.0,49.136842105263156,3,86,11.053984575835475,14,0,SCR,1,0,1,1,1,0,0,Express,Machilipatnam Express,17212
1086.0,1320.0,49.36363636363637,3,150,13.812154696132598,10,0,SCR,1,0,1,1,1,0,0,Express,Narasapur-Nagarsol Express,17213
1568.0,1825.0,51.55068493150685,3,232,14.795918367346939,7,0,SCR,1,0,1,1,1,0,0,Express,Sabari Express,17229
1568.0,1855.0,50.71698113207547,3,232,14.795918367346939,12,0,SCR,1,0,1,1,1,0,0,Express,Sabari Express,17230
143.0,195.0,44.0,0,25,17.482517482517483,11,0,SWR,1,0,0,0,0,0,0,Express,Malgudi Express,17304
860.0,1110.0,46.486486486486484,3,100,11.627906976744187,17,0,SWR,1,0,1,1,1,0,0,Express,Basava Express,17307
700.0,885.0,47.45762711864407,3,96,13.714285714285714,15,0,SWR,1,0,1,1,1,0,0,Express,YESVANTPUR - VASCO DA GAMA Exp,17309
439.0,405.0,65.03703703703704,1,89,20.273348519362187,13,0,ECoR,1,0,0,0,0,1,0,Premium,Howrah-Bhubaneswar Jan Shatabdi Express,12073
284.0,355.0,48.0,1,38,13.380281690140846,13,0,NR,1,0,0,0,0,1,0,Express,Vindhyachal-Lucknow InterCity,14209
2733.0,3125.0,52.4736,3,521,19.06330040248811,23,1,ECR,1,0,1,1,1,0,0,Express,YESVANTPUR - MUZAFFARPUR Weekly Exp,15227
746.0,840.0,53.285714285714285,4,132,17.694369973190348,16,0,SR,1,0,1,1,1,0,1,Express,Alappuzha-Chennai Express,16042
339.0,480.0,42.375,1,68,20.058997050147493,15,0,SR,1,0,0,0,0,1,0,Express,Executive Express,16307
1478.0,1770.0,50.101694915254235,3,230,15.561569688768607,5,0,SCR,1,0,1,1,1,0,0,Express,Rajkot Secunderabad Express,17017
297.0,325.0,54.83076923076923,1,35,11.784511784511784,8,0,SCR,1,0,0,0,0,1,0,Express,Telangana Express,17035
297.0,330.0,54.0,1,35,11.784511784511784,14,0,SCR,1,0,0,0,0,1,0,Express,Telangana Express,17036
431.0,540.0,47.888888888888886,3,58,13.457076566125291,19,0,SCR,1,0,1,1,1,0,0,Express,Machilipatnam Secunderabad Express,17049
431.0,510.0,50.705882352941174,3,58,13.457076566125291,22,1,SCR,1,0,1,1,1,0,0,Express,Secunderabad Machilipatnam Express,17050
881.0,1030.0,51.32038834951456,4,131,14.869466515323495,21,0,SCR,1,1,1,1,1,0,0,Express,Mumbai-Secunderabad Devagiri Expres,17057
881.0,1055.0,50.1042654028436,4,131,14.869466515323495,13,0,SCR,1,1,1,1,1,0,0,Express,Devagiri Express,17058
621.0,715.0,52.11188811188811,3,82,13.20450885668277,21,0,SCR,1,0,1,1,1,0,0,Express,Ajanta Express,17063
621.0,755.0,49.35099337748344,3,82,13.20450885668277,18,0,SCR,1,0,1,1,1,0,0,Express,Ajanta Express,17064
383.0,480.0,47.875,1,49,12.793733681462141,5,0,SCR,1,0,0,0,0,1,0,Express,Golconda Express,17201
383.0,495.0,46.42424242424242,1,49,12.793733681462141,13,0,SCR,1,0,0,0,0,1,0,Express,Golconda Express,17202
1127.0,1335.0,50.651685393258425,3,126,11.180124223602485,17,0,SCR,1,0,1,1,1,0,0,Express,Sainagar Shiridi Vijayawada Express,17207
1127.0,1365.0,49.53846153846154,3,126,11.180124223602485,10,0,SCR,1,0,1,1,1,0,0,Express,Vijayawada Sainagar Shirdi Express,17208
778.0,1110.0,42.054054054054056,3,86,11.053984575835475,15,0,SCR,1,0,1,1,1,0,0,Express,Machilipatnam Yeshvantapur Express,17211
1086.0,1320.0,49.36363636363637,3,150,13.812154696132598,11,0,SCR,1,0,1,1,1,0,0,Express,Nagarsol Narsapur Express,17214
693.0,885.0,46.983050847457626,3,81,11.688311688311689,18,0,SCR,1,0,1,1,1,0,0,Express,Amaravati Express,17225
693.0,875.0,47.519999999999996,3,81,11.688311688311689,12,0,SCR,1,0,1,1,1,0,0,Express,Amaravati Express,17226
617.0,1005.0,36.83582089552239,2,81,13.128038897893031,12,0,SWR,0,0,1,0,1,0,0,Express,Amaravathi Express Slip,17226-Slip
367.0,575.0,38.29565217391304,1,41,11.1716621253406,15,0,SCR,1,0,0,0,0,1,0,Express,Bhagyanagar Express,17233
367.0,525.0,41.94285714285714,1,41,11.1716621253406,2,1,SCR,1,0,0,0,0,1,0,Express,Bhagyanagar Express,17234
383.0,590.0,38.94915254237288,1,64,16.71018276762402,8,0,SCR,1,0,0,0,0,1,0,Express,Simhadri Express,17239
383.0,500.0,45.959999999999994,1,66,17.23237597911227,7,0,SCR,1,0,0,0,0,1,0,Express,Simhadri Express,17240
76.0,120.0,38.0,0,20,26.31578947368421,10,0,SCR,1,0,0,0,0,0,0,Express,Simhadri Link Express,17241
462.0,630.0,44.0,4,71,15.367965367965368,18,0,SCR,1,1,1,1,1,0,0,Express,Narasapur Hyderabad Express,17255
462.0,655.0,42.320610687022906,4,71,15.367965367965368,21,0,SCR,1,1,1,1,1,0,0,Express,Hyderabad-Narsapur Express,17256
491.0,600.0,49.1,3,47,9.572301425661914,22,1,SWR,1,0,1,1,1,0,0,Express,Mysore Dharwad Express,17301
491.0,615.0,47.90243902439025,3,47,9.572301425661914,20,0,SWR,1,0,1,1,1,0,0,Express,Dharwad Mysore Express,17302
143.0,200.0,42.9,0,25,17.482517482517483,12,0,SWR,1,0,0,0,0,0,0,Express,Malgudi Express,17303
2147.0,2280.0,56.5,2,252,11.737307871448534,16,0,SWR,0,0,1,0,1,0,0,Express,Hubli-H.Nizamuddin Goa Express,17305
860.0,1200.0,43.0,3,100,11.627906976744187,14,0,SWR,1,0,1,1,1,0,0,Express,Basava Express,17308
1070.0,1285.0,49.961089494163424,3,172,16.074766355140188,14,0,SWR,1,0,1,1,1,0,0,Express,VASCO DA GAMA - CHENNAI CENT Exp,17312
834.0,995.0,50.29145728643216,3,141,16.906474820143885,14,0,SWR,1,0,1,1,1,0,0,Express,CHENNAI CENT - HUBLI Weekly Exp,17313
834.0,935.0,53.518716577540104,3,141,16.906474820143885,20,0,SWR,1,0,1,1,1,0,0,Express,HUBLI - CHENNAI CENT Weekly Exp,17314
1315.0,1630.0,48.40490797546012,3,197,14.980988593155892,9,0,SWR,1,0,1,1,1,0,0,Express,VASCO DA GAMA - VELANKANNI Weekly Exp,17315
1315.0,1770.0,44.57627118644068,3,197,14.980988593155892,14,0,SWR,1,0,1,1,1,0,0,Express,VELANKANNI - VASCO DA GAMA Weekly Exp,17316
96.0,140.0,41.14285714285714,0,21,21.875,3,1,SCR,0,0,0,0,0,0,0,Express,Tirupati Narasapur Express,17403
1971.0,2655.0,44.54237288135593,1,262,13.292744799594114,13,0,ECoR,1,0,0,0,1,0,0,Express,Puri-Shirdi Express Slip,17479-Slip
1232.0,1725.0,42.85217391304348,2,194,15.746753246753247,10,0,SCR,1,0,0,1,1,0,0,Express,Tirupati-Puri Express,17480
1819.0,2000.0,54.56999999999999,3,229,12.589334799340296,18,0,SCR,1,0,1,1,1,0,0,Express,PURNA - PATNA Exp,17610
702.0,980.0,42.9795918367347,3,128,18.233618233618234,17,0,SCR,1,0,1,1,1,0,0,Express,Circar Express,17643
702.0,950.0,44.33684210526316,3,128,18.233618233618234,14,0,SCR,1,0,1,1,1,0,0,Express,Circar Express,17644
189.0,210.0,54.0,1,38,20.105820105820108,18,0,SER,1,0,0,0,0,1,0,Express,Kandari Express,18002
1268.0,1420.0,53.57746478873239,3,138,10.883280757097792,16,0,SECR,1,0,1,1,1,0,0,Express,Durg Jaipur Express,18207
290.0,645.0,26.976744186046513,0,38,13.10344827586207,8,0,SWR,1,0,0,0,0,0,0,Passenger,ARAKKONAM - BANGALORE Passenger,56261
1303.0,1415.0,55.25088339222615,3,179,13.737528779739064,17,0,CR,1,0,1,1,1,0,0,Superfast,Chambal Express,12175
1791.0,1795.0,59.86629526462395,3,238,13.288665549972082,14,0,NFR,1,0,1,1,1,0,0,Superfast,Howrah-SainagarShirdi Express,12574
351.0,335.0,62.865671641791046,1,43,12.250712250712251,6,0,SCR,1,0,0,0,0,1,0,Superfast,Satavahana Express,12713
467.0,580.0,48.310344827586206,2,73,15.63169164882227,19,0,SCR,1,0,0,1,1,0,0,Express,Tirupati-Machilipatnam Express,17401
467.0,575.0,48.73043478260869,2,73,15.63169164882227,19,0,SCR,1,0,0,1,1,0,0,Express,Machilipatanam-Tirupati Express,17402
525.0,675.0,46.666666666666664,2,86,16.38095238095238,17,0,SCR,0,0,0,1,1,0,0,Express,Narasapur Tirupati Link Express,17404
1228.0,1490.0,49.4496644295302,3,160,13.029315960912053,5,0,SCR,1,0,0,1,1,1,0,Express,Krishna Express,17405
1228.0,1465.0,50.29351535836177,3,160,13.029315960912053,21,0,SCR,1,0,0,1,1,1,0,Express,Krishna Express,17406
903.0,1205.0,44.962655601659755,3,108,11.960132890365449,20,0,SCR,1,0,1,1,1,0,0,Express,Haripriya Express,17415
903.0,1255.0,43.17131474103586,3,108,11.960132890365449,11,0,SCR,1,0,1,1,1,0,0,Express,Haripriya Express,17416
732.0,885.0,49.6271186440678,3,92,12.56830601092896,17,0,SCR,1,0,1,1,1,0,0,Express,Rayalaseema Express,17429
732.0,960.0,45.75,3,92,12.56830601092896,16,0,SCR,1,0,1,1,1,0,0,Express,Rayalaseema Express,17430
1232.0,1635.0,45.211009174311926,2,194,15.746753246753247,13,0,SCR,1,0,0,1,1,0,0,Express,Puri-Tirupati Express,17479
1403.0,1810.0,46.50828729281768,2,193,13.756236635780471,10,0,SECR,1,0,0,1,1,0,0,Express,Bilaspur-Tirupati Express,17481
1403.0,1870.0,45.01604278074866,2,193,13.756236635780471,10,0,SCR,1,0,0,1,1,0,0,Express,Tirupati-Bilaspur Express,17482
736.0,845.0,52.260355029585796,3,117,15.896739130434781,20,0,SCR,1,0,1,1,1,0,0,Express,Tirumala Express,17487
664.0,810.0,49.18518518518518,4,80,12.048192771084338,21,0,SCR,1,1,1,1,1,0,0,Express,Prasanti Nilayam Express,17603
244.0,300.0,48.8,1,41,16.80327868852459,7,0,SCR,1,0,0,0,0,1,0,Express,Tungabhadra Express,17607
244.0,295.0,49.62711864406779,1,41,16.80327868852459,15,0,SCR,1,0,0,0,0,1,0,Express,Tungabhadra Express,17608
557.0,720.0,46.416666666666664,2,65,11.669658886894075,22,1,SCR,1,0,0,1,1,0,0,Express,Pune Nanded Exp,17613
557.0,720.0,46.416666666666664,3,66,11.849192100538598,21,0,SCR,1,0,1,1,1,0,0,Express,Nanded Pune Express,17614
610.0,705.0,51.91489361702128,1,84,13.77049180327869,6,0,SCR,1,0,0,0,0,1,0,Express,Tapovan Express,17617
610.0,695.0,52.66187050359712,1,84,13.77049180327869,10,0,SCR,1,0,0,0,0,1,0,Express,Tapovan Express,17618
422.0,530.0,47.77358490566037,1,45,10.66350710900474,15,0,SCR,1,0,0,0,0,1,0,Express,Manmad-Dharmabad Composite Express,17687
422.0,550.0,46.03636363636364,1,45,10.66350710900474,4,1,SCR,1,0,0,0,0,1,0,Express,Dharmabad-Manmad Composit Express,17688
187.0,205.0,54.73170731707317,1,27,14.43850267379679,10,0,SER,1,0,0,0,0,1,0,Express,Jhargram Purulia Express,18003
187.0,190.0,59.05263157894737,1,27,14.43850267379679,14,0,SER,1,0,0,0,0,1,0,Express,Purulia Jhargram Express,18004
265.0,300.0,53.0,0,53,20.0,6,0,SER,1,0,0,0,0,0,0,Express,Shalimar-Baripada Express,18007
265.0,310.0,51.29032258064516,0,53,20.0,12,0,SER,1,0,0,0,0,0,0,Express,Baripada-Shalimar Express,18008
2147.0,2355.0,54.70063694267516,3,341,15.882626921285516,7,0,SER,1,0,1,1,1,0,0,Express,VASCO-DA-GAMA - HOWRAH Amaravati Exp,18048
2158.0,2855.0,45.35201401050788,3,263,12.187210379981465,14,0,SER,0,0,1,1,1,0,0,Express,Jammu-Rourkela Express,18102
419.0,450.0,55.86666666666667,2,53,12.649164677804295,5,0,SER,1,0,0,1,0,1,0,Express,Rourkela-Bhubaneswar InterCity,18105
419.0,475.0,52.92631578947368,2,53,12.649164677804295,13,0,SER,1,0,0,1,0,1,0,Express,Bhubaneswar-Rourkela InterCity,18106
645.0,830.0,46.626506024096386,2,67,10.387596899224805,17,0,SER,1,0,0,1,1,0,0,Express,KORAPUT - ROURKELA Exp,18108
163.0,175.0,55.885714285714286,3,383,234.96932515337426,6,0,SER,0,0,1,1,1,0,0,Express,Allapuzha Dhanbad Slip Express,18190
549.0,880.0,37.43181818181818,2,77,14.025500910746812,19,0,SER,1,0,0,1,1,0,0,Express,Utsarg Express,18191
549.0,970.0,33.95876288659794,2,77,14.025500910746812,16,0,SER,1,0,0,1,1,0,0,Express,Utsarg Express,18192
1224.0,1595.0,46.043887147335425,3,156,12.745098039215685,19,0,SECR,1,0,1,1,1,0,0,Express,Durg-Nautanwa (via Varanasi)Express,18201
1152.0,1640.0,42.146341463414636,3,146,12.67361111111111,19,0,SECR,1,0,1,1,1,0,0,Express,Durg -Nautanwa Express,18205
1268.0,1480.0,51.4054054054054,3,137,10.804416403785488,21,0,SECR,1,0,1,1,1,0,0,Express,Jaipur Durg Express,18208
126.0,195.0,38.76923076923077,0,17,13.492063492063492,6,0,SECR,1,0,0,0,0,0,0,Express,Dalli Rajhara Raipur Express,18209
717.0,1310.0,32.839694656488554,2,81,11.297071129707113,20,0,SECR,1,0,0,0,1,0,1,Express,Bilaspur Express Cum Passenger,18236
513.0,705.0,43.659574468085104,3,70,13.645224171539962,17,0,SECR,0,0,1,1,1,0,0,Express,Gerva Road-Nagpur Express,18239
412.0,460.0,53.73913043478261,3,56,13.592233009708737,23,1,SECR,0,0,1,1,1,0,0,Express,Nagpur Bilaspur Express,18240
469.0,655.0,42.961832061068705,3,60,12.793176972281449,20,0,SECR,1,0,1,1,1,0,0,Express,Durg Ambikapur Express,18241
